cache-misses-1,node-loads-1,branch-misses-1,branch-load-misses-1,cache-misses-2,node-loads-2,branch-misses-2,branch-load-misses-2,cache-misses-3,node-loads-3,branch-misses-3,branch-load-misses-3,cache-misses-4,node-loads-4,branch-misses-4,branch-load-misses-4,cache-misses-5,node-loads-5,branch-misses-5,branch-load-misses-5,label
38571383,2721943,33181183,33181780,68397960,5014096,44205261,44205616,72380786,5563049,38330487,38329914,60778667,4380805,27669595,27671078,52332740,3719096,19591175,19589666,12
34623704,2409326,28046928,28047581,71818856,5238324,46853169,46853980,63227479,4805717,37637467,37636483,62407463,4461164,30242432,30242556,46593678,3220888,17028074,17028484,17
34279133,2399366,29594860,29596710,77282483,5913836,51257657,51259315,84900776,6804881,43696257,43693916,54821465,3716707,33389043,33388169,49129156,3383522,21949624,21949579,25
34302817,2326537,29795152,29795599,76471284,6017134,51414840,51415199,74672106,5819140,36638611,36638424,64398089,4683840,40374735,40375311,86406916,6531067,48405321,48404126,4
36029411,2513721,31028317,31030318,75396395,5849717,48484190,48483629,77332992,5627657,43376669,43375704,55391434,4114135,28821262,28822116,54214852,3925726,19706380,19705844,5
35815788,2472518,31030620,31033656,79385474,6045216,49841727,49840243,72004724,5562536,37363928,37363543,49003989,3328966,26592019,26591222,47592167,3354363,17424982,17425407,22
35489285,2482766,32002740,32004301,75061059,5789215,48027519,48027593,80768939,6189613,39026649,39026410,64757469,4592021,45619474,45619360,61090343,4426355,28205233,28203953,15
33821801,2384217,24199504,24199504,73393417,5547249,46192987,46195505,70766821,5805917,33692007,33689864,67687634,5282914,35992557,35993031,87380166,6889671,36301589,36302107,2
34725184,2405896,30180958,30183104,79743336,5999128,51696935,51696707,68687218,5293791,39615728,39615323,50650077,3572126,23718786,23717528,47237558,3301339,17423319,17423345,13
33748779,2274241,30073818,30074197,76791341,5993288,48827878,48828185,67831950,5366546,36180216,36180223,63614180,4685869,37287446,37289120,67472249,4937730,27456054,27454440,2
35697116,2473284,29461787,29461805,65821024,4704166,43887413,43887400,49890288,3563562,25936487,25937434,49026308,3542162,19177328,19176614,30575568,2458653,15212297,15212059,20
34008393,2377771,30074741,30075544,74354097,5570523,48922695,48923932,67050348,5008630,38167327,38167120,63811110,4517665,34082687,34081124,55013146,3830379,24269599,24270591,9
34107369,2338703,30461979,30462864,78146122,5763532,49957216,49957034,73490931,5703156,43717324,43716941,63465091,4444797,30369460,30369439,47426447,3281320,17567335,17567361,30
33855552,2285926,30093317,30093319,79176631,6185057,50991070,50992122,76200880,5949925,44485231,44486640,69684510,5031319,33754112,33753605,46183556,3243062,17131014,17129344,26
32947769,2260371,28198975,28199796,77298902,5908862,53256819,53257142,86088445,6702057,45449194,45450516,55839299,3981192,33162355,33160231,52554530,3656265,22779214,22779163,25
34154834,2371356,29914662,29916358,72453376,5707984,48107382,48106689,77131599,6175991,38322027,38323197,63197886,4399599,40854046,40854364,95770192,7248947,52392739,52390565,4
36769858,2550743,31734447,31736044,74806727,5677460,48576047,48576133,57748957,4226295,28858456,28857534,56523355,3906507,29985861,29985352,48545479,3407727,18021256,18021016,10
33586398,2320261,29749933,29750520,77289538,6094897,51262480,51263106,70914522,5142078,33893902,33893492,52466741,3806721,28698460,28697940,48729766,3341689,18426681,18426731,11
35926687,2521561,31141456,31143425,72957991,5333793,46281287,46280273,62619763,4798302,35606637,35607393,56902851,4004018,24880653,24879263,51248137,3714519,35251126,35250805,19
36193841,2507564,31052572,31054058,65155738,4720663,42052389,42050945,62194301,4675266,34672633,34673422,64593832,4539946,33039668,33039451,49764547,3450310,18961818,18962208,11
38167470,2740754,32339377,32339943,79381451,6104939,50739006,50738456,69770511,5325625,37706357,37707814,64244093,4675735,33017285,33016153,50817947,3631610,17820401,17820318,26
33115282,2275505,28321979,28322974,79229889,6162918,53816702,53816345,69802196,5362368,43479424,43480879,65682536,4767856,35711497,35709719,66502258,4679313,31720390,31721442,29
37077218,2605573,30559720,30560575,75715494,5793244,48979862,48980579,72863507,5576552,35949729,35948595,73648996,5339340,39821895,39822482,65728314,4737474,30045994,30045301,8
35223966,2476843,30892029,30892256,75173503,5895483,50147911,50148923,87680356,6869352,47357243,47356539,57127632,4084429,33899972,33900258,49058263,3439098,20380943,20380440,25
37621060,2659612,31992369,31993537,77467921,5966446,49152570,49152629,87769236,7013364,42649590,42649704,54992851,3884380,32376995,32375778,51813837,3601359,22280103,22280309,25
30969150,2124775,26752740,26753915,76300587,5845474,50719625,50719957,83810225,6521503,42172626,42173128,76244031,5458959,49304560,49303099,60237863,4335311,27576156,27575951,15
33826539,2290312,29511861,29513396,66373576,4797002,43110540,43109504,54429775,4004402,29830959,29832236,87875772,6716782,42605460,42605333,63266773,4634806,25245206,25243557,18
35576936,2508874,30313109,30313537,79088098,5988229,51698919,51699254,58358544,4388343,34230169,34229808,61770036,4509981,30063662,30063606,43848874,3055778,17957762,17958079,22
39433125,2878204,25488401,25489045,76754371,6012631,46355517,46355616,79269999,6586690,35059775,35059148,55025550,3915232,27347248,27348030,46020640,3125748,16877351,16876773,1
36322910,2561740,31035232,31037090,64721097,4571795,40779412,40777558,43304853,3196153,26035324,26036081,54981246,3966026,26326839,26326472,44452930,3454363,18911526,18912319,19
34605142,2397183,29138959,29140158,66803238,4823031,43353381,43352694,65552746,4965743,34722567,34722688,68604538,4971257,33818404,33818013,48275108,3389206,17659590,17659727,11
35556407,2458443,31092944,31093259,67804536,4943507,42799232,42799343,64531089,4994322,41926366,41926222,59398768,4251323,28758826,28759889,47873148,3354261,17230771,17229701,17
31605190,2136921,27214572,27215464,75667414,5909619,52282886,52283713,73186422,5714908,37551450,37549805,71775084,5108166,45309358,45311310,81424915,6061817,43606656,43604908,4
32181197,2156444,27100003,27101246,67403638,4811369,45986160,45985908,46830378,3434995,23704664,23705094,57100889,4214143,26934068,26934033,42884692,3244299,20233506,20232810,7
34502739,2410416,30939598,30940388,75042649,5792839,49658186,49658803,81676196,6419058,38301126,38300592,63955717,4461233,33353836,33353349,49299464,3494603,18168116,18168017,16
33597491,2312625,29730200,29730662,73011089,5675521,49179904,49182303,81116639,6286781,41373871,41372394,68381979,4781948,45633290,45634158,62910955,4547878,28629543,28627703,15
34730303,2377054,30723819,30724627,66727340,4823184,42630889,42630978,64705606,4929340,35832741,35832806,52637681,3740231,20521181,20521066,43393786,3046551,17611426,17612036,7
29468254,2018987,26058481,26058543,72676811,5329236,49043429,49044079,70073502,5436879,39590632,39590592,63340697,4477350,34581482,34581609,49097969,3469472,18986449,18985920,9
32386371,2228386,27453203,27454115,70469889,5137592,46945909,46946233,66960072,5125987,38873457,38873846,67021583,4716949,38456143,38455223,49685769,3490285,21265384,21264925,9
34200928,2339166,29593299,29594173,68488761,4922636,43134372,43133747,65417022,5119180,34904204,34905058,56446345,3964738,23620337,23619478,40675084,3065639,18167468,18167493,7
32458060,2224466,27758623,27759010,69871067,5046436,46828513,46828241,61764187,4795968,36914952,36915090,57440093,4102170,25538587,25538564,52178907,3758023,34076527,34076637,19
36720492,2616460,30147388,30147733,75160642,5536593,48866914,48866972,57420658,4455187,31795181,31795483,85126401,6288649,39738929,39740105,51927610,3659811,19417968,19416315,16
34452312,2372542,30003738,30004151,67526548,4883996,43129599,43129186,51788493,3834506,27261905,27264139,85503806,6540172,41787364,41785556,63614221,4675145,25943698,25944331,18
34065683,2329919,27693003,27693034,74642583,5836211,52604885,52606001,80219596,6149941,40955479,40955867,52201267,3601556,23028587,23029217,50199776,3462837,36165119,36163658,23
33298399,2289604,27714658,27715140,68224763,4919738,46045698,46045794,46060827,3364926,25663345,25663434,48372229,3562513,19079336,19078944,35199771,2727782,17209566,17209291,13
38309740,2762028,33699171,33699196,75606815,5918838,48874952,48876929,82657703,6376423,39549229,39548833,47269256,3223523,23530920,23529580,52060398,3686391,20235511,20235491,23
32771800,2270807,28734613,28734785,81237137,6282618,53200583,53200940,72155594,5347677,36715901,36716939,56386531,4070941,29540654,29539367,47363027,3292731,17471974,17472047,21
30442651,2238298,19416162,19416301,71090694,5417211,43912948,43914403,82523816,6583229,41094828,41094446,75324770,6052427,38373778,38373569,97691427,7765476,36202412,36202568,6
35196562,2457870,28347769,28348729,70117902,5140090,46288737,46288371,66320481,5165923,42366733,42366826,60624878,4309054,29075934,29075326,46875924,3280406,17082808,17085059,17
35642834,2480273,30366648,30370420,81156547,6244313,51882070,51879270,66847299,5035822,37093185,37094407,56634225,4085580,26566116,26564249,46339403,3212550,16980020,16982501,21
33500821,2368545,23293567,23294195,76485663,5923615,45187359,45189287,78714824,6526313,38419395,38418118,60032973,4590104,30938744,30938356,87489504,6833413,41850952,41850769,4
31971963,2214779,28012901,28013849,78700039,6153964,51633414,51633337,59413185,4486032,28979310,28978870,71430612,5341036,35257451,35257775,67010703,4879193,31227069,31226641,14
32877827,2246827,29196982,29197104,67211475,4815028,44504309,44504276,63640749,4934344,36069746,36070599,65257112,4518625,32094808,32094543,51984585,3702863,19069246,19070326,12
37437165,2628392,31636600,31639182,78012825,5962833,52637274,52635766,59041082,4188209,35248648,35248498,63964489,4592533,28825906,28825656,48686068,3389348,19784593,19784232,11
33571113,2299158,30493790,30494814,72842151,5355279,47822824,47823486,76795698,5983586,43480798,43479722,65573934,4591326,32320526,32320723,45997878,3162531,17524608,17524180,30
32903538,2272088,27970694,27972023,80692638,6165784,50859940,50859711,65550720,4936999,41028869,41029146,66892270,4876837,34810368,34809709,56717274,4873346,19978130,19977468,24
35311545,2441890,30403426,30404889,75675130,5779244,48945933,48946119,74775572,6117389,39572887,39572299,70068172,4932286,41080854,41081592,93000210,7048423,52435765,52434184,4
33785180,2373900,29591246,29591577,78660977,5902969,50920076,50920793,77713455,6033204,43701487,43701224,70797951,5004418,33300630,33300145,46876328,3252631,17375359,17375365,30
37141561,2714800,25270869,25271723,79252777,6198922,46527771,46527815,75456808,5990928,35106952,35107488,47479750,3550239,24773832,24772717,44059381,3061331,16736616,16736612,1
33321780,2257879,27835025,27836122,81583169,6447918,53748887,53748481,82167503,6341390,40670654,40670390,51140468,3524600,24552139,24551997,47699095,3383461,35578327,35578367,23
33432019,2304200,28245358,28245740,79932041,6102052,52643878,52644239,70155780,5458160,41511416,41511391,79138217,5846871,37881482,37881055,63864528,4625565,48728737,48728981,24
35544139,2482532,28894630,28894969,77075426,5868366,50786633,50786871,68865746,5214609,37375289,37376415,78396875,5829996,34946418,34944931,61666821,4372007,29166172,29166206,8
32872499,2211405,28527036,28527108,79824691,6215930,52362563,52363711,70858321,5140859,35943505,35944118,56345103,4005957,30083906,30083198,46903554,3184855,17789397,17788606,11
33554569,2336360,28253389,28255029,68786439,5029950,47216339,47217436,59374303,4511207,36421319,36418594,60992493,4475979,24550475,24550696,49842093,3553000,23017615,23018164,22
35841821,2523452,31413873,31414976,79458311,6020543,50072848,50072359,69284831,5286087,38298503,38299051,58926363,4174984,27174363,27173689,49851109,3494820,19952910,19954115,21
29162682,2157842,19415118,19415830,68930193,5301016,42068881,42068688,80032738,6539624,37680470,37680984,74546801,5929071,34389443,34389046,96465171,7663647,35743619,35743800,6
38856014,2773356,32987647,32988762,63244145,4425252,40763645,40762764,47570286,3432431,27121476,27121585,49673442,3611718,21155654,21155675,48716805,3648268,26876157,26875793,18
36107031,2545143,30730080,30730546,80519201,6248380,50313857,50313998,76240957,5683842,40867083,40867673,56564844,4009310,29157571,29156749,47637059,3359446,17457607,17457473,27
30823783,2228444,21050735,21050735,71244388,5387692,46083671,46084978,81251594,6779124,37007716,37007475,65020083,4863463,34504672,34504202,91340353,7137321,43265045,43265525,4
32910508,2257633,27270701,27271045,67552035,4892040,44455198,44455196,61704922,4693631,33675039,33675590,67643618,4888829,34444918,34444369,49806399,3430563,20625903,20628937,11
34263597,2356590,28441862,28444573,69686319,5006253,48132426,48131708,72895122,5745425,39181856,39180988,69378585,5008069,32834987,32834104,51887399,3610820,20540011,20540108,12
31895560,2204669,26975969,26976104,75066092,5620049,50173006,50173637,72278564,5553838,40582544,40581907,66812474,4646646,37836617,37837423,48444303,3434210,18960642,18960122,9
33990000,2347686,29120698,29121420,67464725,4880543,43912277,43911555,57097294,4408883,31145021,31145995,63785624,4586565,27428999,27428274,41448135,3158070,18443575,18444865,7
37048762,2642445,32495104,32495338,65663722,4682710,41187397,41187167,48790232,3529858,25912058,25913063,50627483,3780407,21088048,21087350,44131445,3424926,25343098,25342787,18
36586053,2602543,32269025,32269207,65920744,4797407,42126084,42126698,65731656,5168319,35724107,35724212,74753804,5482445,39904757,39905703,62925898,4473522,29615587,29615200,28
34763385,2396587,30143058,30145763,76807673,5821128,49695438,49693360,57187279,4264703,27649633,27649630,60027626,4158477,32066331,32065709,46687155,3221902,17304610,17306688,10
34701576,2418277,30704497,30705490,65519226,4743915,41731695,41730712,62017870,4799829,37442779,37443030,65008584,4661570,30214282,30214223,46851782,3386370,20476721,20477322,19
31333460,2086743,26633533,26634444,67437401,4821641,45561351,45560468,66880270,5169075,35114189,35114651,66179442,4835429,36012975,36014232,48408021,3332620,18895669,18893922,11
34538911,2484752,24164322,24164875,73624213,5782595,47760683,47760651,59387751,4601369,30751075,30751269,81139528,6080495,37699547,37700235,72024034,5369309,21945297,21944146,3
34878268,2425197,30488681,30488709,66810730,4839378,43614349,43614324,55236505,4072929,29674723,29675281,83909056,6225836,41935454,41936537,60790078,4405221,22947007,22945660,18
35959079,2490561,30792426,30793238,79687313,6046539,51354032,51355460,55076585,4102893,26962040,26961623,59016424,4131067,31780800,31779253,47630962,3317539,17265633,17265598,10
30059146,2173882,20585465,20586360,73428205,5640475,47743099,47742868,69424080,5785341,33479180,33479204,65763194,5234199,34471130,34471774,88370191,6844427,37756308,37756428,2
34577156,2381288,30424148,30426167,68118803,4929789,44261076,44259582,73983798,5683437,42447718,42449239,61670172,4295491,32836593,32834833,49453087,3577458,18630063,18630846,9
36699459,2557239,31372331,31372934,77125405,5937280,47565564,47566289,65350875,5078303,35666559,35665837,70621151,5210518,42307742,42308221,81710635,6316816,36134914,36134803,2
